title,studio,domestic_gross,foreign_gross,year
Exodus: Gods and Kings,FOX,65000000.0,203200000.0,2014
Annabelle,WB(NL),84300000.0,172800000.0,2014
Hercules (2014),PAR.,72700000.0,172100000.0,2014
RoboCop (2014),SONY,58600000.0,184100000.0,2014
The Imitation Game,WEIN.,91100000.0,142400000.0,2014
Non-Stop,UNI.,92200000.0,130600000.0,2014
Dracula Untold,UNI.,56300000.0,160800000.0,2014
The Expendables 3,LGF,39300000.0,175300000.0,2014
Into the Woods,BV,128000000.0,85100000.0,2014
Fury (2014),SONY,85800000.0,126000000.0,2014
Journey to the West,MAGN.,18100.0,205600000.0,2014
Need for Speed,BV,43600000.0,159700000.0,2014
The Other Woman (2014),FOX,83900000.0,112800000.0,2014
The Equalizer,SONY,101500000.0,90800000.0,2014
Breakup Buddies,CL,778000.0,188200000.0,2014
The Grand Budapest Hotel,FOXS,59300000.0,115500000.0,2014
Dumb and Dumber To,UNI.,86200000.0,83600000.0,2014
Unbroken,UNI.,115600000.0,47800000.0,2014
Into The Storm,WB(NL),47600000.0,114100000.0,2014
The Monuments Men,SONY,78000000.0,77000000.0,2014
Ride Along,UNI.,134900000.0,19500000.0,2014
Planes: Fire & Rescue,BV,59200000.0,92200000.0,2014
Let's Be Cops,FOX,82400000.0,55800000.0,2014
Jack Ryan: Shadow Recruit,PAR.,50600000.0,84900000.0,2014
Annie (2014),SONY,85900000.0,47900000.0,2014
Blended,WB,46300000.0,81700000.0,2014
Sex Tape,SONY,38500000.0,87500000.0,2014
The Theory of Everything,FOCUS,35900000.0,87800000.0,2014
The Nut Job,ORF,64300000.0,56600000.0,2014
The Wind Rises,BV,5200000.0,112700000.0,2014
Pompeii,TRIS,23200000.0,94600000.0,2014
The Admiral: Roaring Currents,CJ,2600000.0,109600000.0,2014
The Purge: Anarchy,UNI.,72000000.0,40000000.0,2014
The Boxtrolls,FOCUS,50800000.0,58400000.0,2014
Horrible Bosses 2,WB,54400000.0,53200000.0,2014
Ouija,UNI.,50900000.0,52700000.0,2014
Birdman,FOXS,42300000.0,60900000.0,2014
Transcendence,WB,23000000.0,80000000.0,2014
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",BV,67000000.0,34400000.0,2014
Heaven is for Real,TRIS,91400000.0,9900000.0,2014
Tammy,WB(NL),84500000.0,16000000.0,2014
P.K.,UTV,10600000.0,89800000.0,2014
The Book of Life (2014),FOX,50200000.0,49600000.0,2014
Paranormal Activity: The Marked Ones,PAR.,32500000.0,58400000.0,2014
The Hundred-Foot Journey,BV,54200000.0,34600000.0,2014
John Wick,LG/S,43000000.0,45700000.0,2014
Deliver Us From Evil,SGEM,30600000.0,57400000.0,2014
A Million Ways to Die in the West,UNI.,43100000.0,44100000.0,2014
Snowpiercer,RTWC,4600000.0,82200000.0,2014
Step Up All In,LG/S,14900000.0,71300000.0,2014
The Judge,WB,47100000.0,37300000.0,2014
Muppets Most Wanted,BV,51200000.0,29200000.0,2014
If I Stay,WB(NL),50500000.0,28400000.0,2014
"I, Frankenstein",LGF,19100000.0,52100000.0,2014
The Attorney,WGUSA,557000.0,70000000.0,2014
Think Like a Man Too,SGEM,65200000.0,5000000.0,2014
Brick Mansions,RELA.,20400000.0,48500000.0,2014
Stalingrad (2014),SONY,1000000.0,67099999.0,2014
Son of God,FOX,59700000.0,8100000.0,2014
Jersey Boys,WB,47000000.0,20600000.0,2014
The Giver,WEIN.,45100000.0,21900000.0,2014
Selma,PAR.,52100000.0,14700000.0,2014
God's Not Dead,FREE,60800000.0,3900000.0,2014
Thunder and the House of Magic!,SHOUT!,4100.0,64200000.0,2014
Begin Again,WEIN.,16200000.0,47300000.0,2014
The Legend of Hercules,LG/S,18800000.0,42400000.0,2014
Evangelion: 3.0 You Can (Not) Redo,ELEV.,175000.0,60300000.0,2014
Dolphin Tale 2,WB,42000000.0,15800000.0,2014
St. Vincent,WEIN.,44100000.0,10700000.0,2014
No Good Deed (2014),SGEM,52500000.0,1800000.0,2014
A Walk Among the Tombstones,UNI.,26300000.0,26900000.0,2014
3 Days to Kill,RELA.,30700000.0,21900000.0,2014
Wild (2014),FOXS,37900000.0,14600000.0,2014
Magic in the Moonlight,SPC,10500000.0,40500000.0,2014
Dragon Ball Z: Battle of Gods,SV,2600000.0,47800000.0,2014
About Last Night (2014),SGEM,48600000.0,365000.0,2014
Whiplash,SPC,13100000.0,35900000.0,2014
Chef,ORF,31400000.0,14500000.0,2014
Earth to Echo,RELA.,38900000.0,6400000.0,2014
Boyhood,IFC,25400000.0,19100000.0,2014
Oculus,RELA.,27700000.0,16300000.0,2014
Bang Bang,FIP,2500000.0,39500000.0,2014
As Above/So Below,UNI.,21300000.0,20600000.0,2014
This is Where I Leave You,WB,34300000.0,7000000.0,2014
That Awkward Moment,FOCUS,26100000.0,14400000.0,2014
Frank Miller's Sin City: A Dame to Kill For,W/DIM.,13800000.0,25600000.0,2014
The Gambler,PAR.,33700000.0,5600000.0,2014
Million Dollar Arm,BV,36500000.0,2800000.0,2014
Nightcrawler,ORF,32400000.0,6300000.0,2014
Devil's Due,FOX,15800000.0,21100000.0,2014
A Most Wanted Man,RATT.,17200000.0,19000000.0,2014
The Best of Me,RELA.,26800000.0,9200000.0,2014
Endless Love (2014),UNI.,23400000.0,11300000.0,2014
Get On Up,UNI.,30700000.0,2700000.0,2014
The November Man,RELA.,25000000.0,7500000.0,2014
The Pirates,WGUSA,416000.0,32100000.0,2014
Winter's Tale,WB,12600000.0,18500000.0,2014
When the Game Stands Tall,TRIS,30100000.0,19000000.0,2014
Draft Day,LG/S,28800000.0,620000.0,2014
Big Eyes,WEIN.,14500000.0,14800000.0,2014
The Divine Move,CJ,137000.0,27800000.0,2014
Top Five,PAR.,25300000.0,800000.0,2014
Iceman (2014),WGUSA,7700.0,26000000.0,2014
And So It Goes,CE,15200000.0,10200000.0,2014
On the Other Side of the Tracks,WEIN.,9600.0,25100000.0,2014
The Players,WEIN.,10900.0,24600000.0,2014
The Tale of The Princess Kaguya,GK,703000.0,23500000.0,2014
A Haunted House 2,ORF,17300000.0,6600000.0,2014
The Railway Man,WEIN.,4400000.0,17900000.0,2014
Mr. Turner,SPC,4000000.0,18200000.0,2014
The Suspect (2014),WGUSA,219000.0,21400000.0,2014
Bears,BV,17800000.0,3500000.0,2014
Yves Saint Laurent,WEIN.,724000.0,20300000.0,2014
Labor Day,PAR.,13400000.0,6900000.0,2014
"Like Father, Like Son (2014)",IFC,335000.0,19600000.0,2014
Left Behind (2014),FREE,14000000.0,5700000.0,2014
Legends of Oz: Dorothy's Return,CE,8500000.0,10200000.0,2014
The Drop,FOXS,10700000.0,7900000.0,2014
The Quiet Ones,LGF,8500000.0,9300000.0,2014
Sabotage (2014),ORF,10500000.0,7000000.0,2014
Addicted,LGF,17400000.0,19000000.0,2014
Road to Ninja - Naruto the Movie,ELEV.,43200.0,17300000.0,2014
Calvary,FOXS,3600000.0,13300000.0,2014
The Pyramid,FOX,2800000.0,14100000.0,2014
Tyler Perry's The Single Moms Club,LGF,16000000.0,364000.0,2014
Beyond Outrage,MAGN.,3900.0,16200000.0,2014
Before I Go To Sleep,CE,3200000.0,12200000.0,2014
Vampire Academy,WEIN.,7800000.0,7600000.0,2014
Inherent Vice,WB,8100000.0,6600000.0,2014
Island of Lemurs: Madagascar (IMAX),WB,11300000.0,2800000.0,2014
The Two Faces of January,MAGN.,507000.0,13000000.0,2014
Fading Gigolo,MNE,3800000.0,9600000.0,2014
Foxcatcher,SPC,12100000.0,19000000.0,2014
A Most Violent Year,A24,5700000.0,6300000.0,2014
The Interview (2014),SONY,6100000.0,5200000.0,2014
One Chance,WEIN.,101000.0,10800000.0,2014
Bicycling with Moliere,STRAND,59900.0,10700000.0,2014
Belle,FOXS,10700000.0,19000000.0,2014
Wetlands,STRAND,59500.0,10500000.0,2014
Moms' Night Out,TRIS,10400000.0,19000000.0,2014
The Babadook,IFC,964000.0,9300000.0,2014
Nymphomaniac: Volume I,MAGN.,786000.0,9500000.0,2014
Gladiators of Rome,VPD,8200.0,10100000.0,2014
Mood Indigo,DRFT.,303000.0,9500000.0,2014
Alan Partridge: The Movie,MAGN.,153000.0,9600000.0,2014
Venus in Fur,IFC,374000.0,8000000.0,2014
Filth,MAGN.,34400.0,8300000.0,2014
What If (2014),CBS,3500000.0,4400000.0,2014
Finding Fanny,FIP,616000.0,7100000.0,2014
Pride (2014),CBS,1400000.0,6100000.0,2014
Chinese Puzzle,COHEN,339000.0,7100000.0,2014
A Long Way Down,MAGN.,13300.0,7200000.0,2014
Jessabelle,LGF,1400000.0,7000000.0,2014
"Two Days, One Night",IFC,1400000.0,5400000.0,2014
A Letter to Momo,GK,71700.0,6700000.0,2014
Cantinflas,LGF,6400000.0,19000000.0,2014
Le Chef,COHEN,343000.0,5900000.0,2014
Mas Negro Que La Noche,LGF,870000.0,5200000.0,2014
French Gigolo (Cliente),IFC,3000.0,6000000.0,2014
The Trip to Italy,IFC,2900000.0,3000000.0,2014
The Immigrant,WEIN.,2000000.0,3800000.0,2014
Wish I Was Here,FOCUS,3600000.0,1900000.0,2014
Under the Skin (2014),A24,2600000.0,2800000.0,2014
The Skeleton Twins,RATT.,5300000.0,19000000.0,2014
The French Minister,IFC,12000.0,5100000.0,2014
Ernest & Celestine,GK,262000.0,4800000.0,2014
Tracks (2014),WEIN.,510000.0,4400000.0,2014
The Love Punch,KE,267000.0,4500000.0,2014
Dear White People,RATT.,4400000.0,19000000.0,2014
The Lunchbox,SPC,4200000.0,19000000.0,2014
My Old Lady,COHEN,4000000.0,19000000.0,2014
Diplomacy,ZEIT.,231000.0,3700000.0,2014
Horns,RTWC,174000.0,3700000.0,2014
Ida,MBOX,3800000.0,19000000.0,2014
14 Blades,RTWC,1400000.0,3800000.0,2014
Ragnarok,MAGN.,1400.0,3700000.0,2014
Veronica Mars,WB,3300000.0,195000.0,2014
Mommy,RATT.,3500000.0,19000000.0,2014
Jack and the Cuckoo-Clock Heart,SHOUT!,1400000.0,3400000.0,2014
The Grand Seduction,EONE,3400000.0,19000000.0,2014
Enemy,A24,1000000.0,2400000.0,2014
Words and Pictures,RATT.,2200000.0,1200000.0,2014
The Protector 2,MAGN.,2500.0,3300000.0,2014
The Rover,A24,1100000.0,2100000.0,2014
The Mystery of Happiness,STRAND,8500.0,3200000.0,2014
Rosewater,ORF,3100000.0,19000000.0,2014
Obvious Child,A24,3100000.0,19000000.0,2014
The German Doctor,GOLD.,418000.0,2600000.0,2014
Citizenfour,RTWC,2800000.0,202000.0,2014
A Coffee in Berlin,MBOX,150000.0,2600000.0,2014
The Good Lie,WB,2700000.0,19000000.0,2014
The Raid 2,SPC,2600000.0,19000000.0,2014
Living is Easy with Eyes Closed,OUTS,11600.0,2600000.0,2014
A Five Star Life,MBOX,307000.0,2200000.0,2014
Kick,UTV,2500000.0,19000000.0,2014
Kill the Messenger,FOCUS,2500000.0,19000000.0,2014
The Homesman,SABAN,2400000.0,19000000.0,2014
Blood Ties (2014),RATT.,42500.0,2400000.0,2014
The Guest (2014),PH,333000.0,2000000.0,2014
Life of Riley,KL,11600.0,2300000.0,2014
Ode to My Father,CJ,2300000.0,19000000.0,2014
Love is Strange,SPC,2300000.0,19000000.0,2014
Marius,KL,9800.0,2200000.0,2014
"Men, Women & Children",PAR.,706000.0,1500000.0,2014
2 States,UTV,2200000.0,19000000.0,2014
Nymphomaniac: Volume II,MAGN.,327000.0,1900000.0,2014
Le Week-End,MBOX,2200000.0,19000000.0,2014
Gloria (2014),RATT.,2100000.0,19000000.0,2014
"20,000 Days on Earth",DRFT.,280000.0,1800000.0,2014
Only Lovers Left Alive,SPC,1900000.0,19000000.0,2014
Tusk,A24,1800000.0,19000000.0,2014
Awake: The Life of Yogananda,CF&SR,1500000.0,19000000.0,2014
Fed Up,RTWC,1500000.0,19000000.0,2014
Finding Vivian Maier,IFC,1500000.0,19000000.0,2014
Make Your Move,HTR,125000.0,1300000.0,2014
Bright Days Ahead,TRIB.,21800.0,1400000.0,2014
Locke,A24,1400000.0,19000000.0,2014
Force Majeure,MAGN.,1400000.0,19000000.0,2014
Postman Pat: The Movie,SHOUT!,1500.0,1300000.0,2014
Just a Sigh,DISTRIB.,75500.0,1200000.0,2014
Jai Ho,EROS,1300000.0,19000000.0,2014
For a Woman,FM,32299.0,1200000.0,2014
Singham Returns,EROS,1200000.0,19000000.0,2014
Why Don't You Play in Hell,DRFT.,28500.0,1200000.0,2014
The Remaining,TRIU,1200000.0,19000000.0,2014
The Way He Looks,STRAND,101000.0,1100000.0,2014
Ilo Ilo,FM,56800.0,1100000.0,2014
Hector And The Search For Happiness,RELA.,1100000.0,19000000.0,2014
Leviathan (2014),SPC,1100000.0,19000000.0,2014
The Captive,A24,1100000.0,19000000.0,2014
Laggies,A24,1100000.0,19000000.0,2014
Jackpot,DR,800.0,1100000.0,2014
Lila Lila,CRNTH,1400000.0,1100000.0,2014
Haider,UTV,1000000.0,19000000.0,2014
Third Person,SPC,1000000.0,19000000.0,2014
Borgman,DRFT.,57500.0,952000.0,2014
The Disappearance of Eleanor Rigby,WEIN.,588000.0,397000.0,2014
Shaadi Ke Side Effects,EROS,921000.0,19000000.0,2014
Song of the Sea,GK,858000.0,19000000.0,2014
Kochadaiiyaan,EROS,817000.0,19000000.0,2014
Age of Uprising: The Legend of Michael Kohlhaas (U.S. only),MBOX,3300.0,797000.0,2014
The Zero Theorem,AMPL.,258000.0,513000.0,2014
Palo Alto,TRIB.,768000.0,19000000.0,2014
Ek Villain,EROS,731000.0,19000000.0,2014
Khoobsurat,UTV,711000.0,19000000.0,2014
Holiday (2014),RELBIG.,707000.0,19000000.0,2014
Hasee Toh Phasee,RELBIG.,646000.0,19000000.0,2014
Frank,MAGN.,645000.0,19000000.0,2014
Mary Kom,EROS,621000.0,19000000.0,2014
The Signal (2014),FOCUS,601000.0,19000000.0,2014
Back in Time (Congcong Nanian),CL,569000.0,19000000.0,2014
Highway (2014),UTV,529000.0,19000000.0,2014
Dom Hemingway,FOXS,524000.0,19000000.0,2014
The One I Love,RTWC,513000.0,19000000.0,2014
Archipelago,KL,7800.0,492000.0,2014
A Girl Walks Home Alone at Night,KL,492000.0,19000000.0,2014
The Congress,DRFT.,138000.0,318000.0,2014
In Secret,RATT.,444000.0,19000000.0,2014
Bjork - Biophilia Live,CP,128000.0,306000.0,2014
But Always (Yi Sheng Yi Shi),CL,431000.0,19000000.0,2014
Beijing Love Story,CL,428000.0,19000000.0,2014
Goodbye to Language,KL,390000.0,19000000.0,2014
Humpty Sharma Ki Dulhania,RELBIG.,380000.0,19000000.0,2014
Women Who Flirt (Sajiao Nvren),CL,375000.0,19000000.0,2014
Joe (2014),RATT.,373000.0,19000000.0,2014
Omar,AF,356000.0,19000000.0,2014
The Face of Love,IFC,350000.0,19000000.0,2014
Jimi: All Is By My Side,XL,341000.0,19000000.0,2014
I Origins,FOXS,336000.0,19000000.0,2014
The Last Sentence,MBOX,62500.0,265000.0,2014
On My Way,COHEN,317000.0,19000000.0,2014
Happy Ending,EROS,314000.0,19000000.0,2014
I Am Eleven,PROUD,310000.0,19000000.0,2014
7 Boxes,BGP,38100.0,267000.0,2014
The Dance of Reality,ABK.,294000.0,19000000.0,2014
Elsa & Fred (2014),MNE,286000.0,19000000.0,2014
Main Tera Hero,EROS,275000.0,19000000.0,2014
Night Moves,CDGM.,272000.0,19000000.0,2014
Love on the Cloud (Wei Ai),CL,272000.0,19000000.0,2014
Life of Crime,RATT.,265000.0,19000000.0,2014
The Green Prince,MBOX,258000.0,19000000.0,2014
Action Jackson (2014),EROS,257000.0,19000000.0,2014
The Blue Room,IFC,255000.0,19000000.0,2014
Tazza: The Hidden Card,CJ,252000.0,19000000.0,2014
James Cameron's Deepsea Challenge 3D,DLA,236000.0,19000000.0,2014
Gabrielle (2014),EONE,5500.0,222000.0,2014
The Breakup Guru,CL,209000.0,19000000.0,2014
Bethlehem,AF,202000.0,19000000.0,2014
The Double (2014),MAGN.,200000.0,19000000.0,2014
Listen Up Philip,TRIB.,200000.0,19000000.0,2014
We Are The Best!,MAGN.,181000.0,19000000.0,2014
That Demon Within,CL,172000.0,19000000.0,2014
God's Pocket,IFC,170000.0,19000000.0,2014
Unrelated,KL,4500.0,154000.0,2014
The Polar Express (2014 re-issue),WB,139000.0,19000000.0,2014
May in the Summer,COHEN,22000.0,112000.0,2014
The Jewish Cardinal,FM,134000.0,19000000.0,2014
Zero Motivation,ZEIT.,116000.0,19000000.0,2014
Life's a Breeze,MAGN.,3500.0,99700.0,2014
The Golden Era,CL,103000.0,19000000.0,2014
God Help the Girl,AMPL.,103000.0,19000000.0,2014
The Best Offer,IFC,100000.0,19000000.0,2014
Child's Pose,ZEIT.,97200.0,19000000.0,2014
Cuban Fury,EONE,92400.0,19000000.0,2014
Girl on a Bicycle,MONT.,91400.0,19000000.0,2014
Breathe In,COHEN,89700.0,19000000.0,2014
Life After Beth,A24,88300.0,19000000.0,2014
Advanced Style,B360,87900.0,19000000.0,2014
Better Living Through Chemistry,GOLD.,75100.0,19000000.0,2014
For No Good Reason,SPC,67400.0,19000000.0,2014
The Notebook (2014),SPC,66600.0,19000000.0,2014
Heropanti,UTV,63600.0,19000000.0,2014
No Tears for the Dead,CJ,63100.0,19000000.0,2014
Young and Beautiful,IFC,61100.0,19000000.0,2014
Siddharth,ZEIT.,60500.0,19000000.0,2014
Walk of Shame,FCW,59200.0,19000000.0,2014
The Conformist (2014 re-release),KL,58700.0,19000000.0,2014
Rudderless,GOLD.,58300.0,19000000.0,2014
The Rocket (2014),KL,56800.0,19000000.0,2014
In Bloom,BWP,56100.0,19000000.0,2014
Starred Up,TRIB.,54900.0,19000000.0,2014
Half of a Yellow Sun,MONT.,54500.0,19000000.0,2014
Hateship Loveship,IFC,54000.0,19000000.0,2014
"1,000 Times Good Night",FM,53900.0,19000000.0,2014
The Missing Picture,STRAND,52200.0,19000000.0,2014
Decoding Annie Parker,EONE,48400.0,19000000.0,2014
Alphaville (2013 re-release),RIALTO,47700.0,19000000.0,2014
Return to The Hiding Place,SEA,45400.0,19000000.0,2014
Policeman,CRNTH,11300.0,27000.0,2014
White Bird in a Blizzard,MAGN.,33800.0,19000000.0,2014
The Hero of Color City,MAGN.,32200.0,19000000.0,2014
Bird People,IFC,32100.0,19000000.0,2014
Closed Curtain,VARI.,28100.0,19000000.0,2014
Lilting,STRAND,27100.0,19000000.0,2014
Adult World,IFC,25400.0,19000000.0,2014
A Tale of Winter (Conte d'hiver),BWP,23300.0,19000000.0,2014
The Decent One,KL,21300.0,19000000.0,2014
Guardian Angel,RME,19500.0,19000000.0,2014
Tasting Menu,MAGN.,18700.0,19000000.0,2014
Two Night Stand,EONE,18600.0,19000000.0,2014
Burning Bush,KL,16700.0,19000000.0,2014
Horses of God,KL,14800.0,19000000.0,2014
13 Sins,RTWC,13800.0,19000000.0,2014
Camp X-Ray,IFC,13300.0,19000000.0,2014
Special ID,WGUSA,12700.0,19000000.0,2014
Wolves,KE,12100.0,19000000.0,2014
Falcon Rising,FREE,11800.0,19000000.0,2014
You're Not You,EONE,11500.0,19000000.0,2014
The Amazing Catfish,STRAND,11300.0,19000000.0,2014
Stray Dogs,CGLD,10400.0,19000000.0,2014
Canopy,MONT.,8500.0,19000000.0,2014
Love is in the Air,FCW,8400.0,19000000.0,2014
Empty Hours,STRAND,8200.0,19000000.0,2014
Rigor Mortis,WGUSA,7900.0,19000000.0,2014
The Little Bedroom,CLS,7400.0,19000000.0,2014
Very Good Girls,WGUSA,6900.0,19000000.0,2014
Pioneer,MAGN.,6900.0,19000000.0,2014
Life of a King,MNE,6500.0,19000000.0,2014
The Strange Little Cat,KS,5900.0,19000000.0,2014
"2 Autumns, 3 Winters",FM,5800.0,19000000.0,2014
The Devil's Hand,RATT.,5700.0,19000000.0,2014
Anna,VE,4300.0,19000000.0,2014
Open Windows,CDGM.,1800.0,19000000.0,2014
Mr. Pip,FREE,1700.0,19000000.0,2014
Star Wars: The Force Awakens,BV,936700000.0,19000000.0,2015
Jurassic World,UNI.,652300000.0,19000000.0,2015
Furious 7,UNI.,353000000.0,19000000.0,2015
Avengers: Age of Ultron,BV,459000000.0,946400000.0,2015
Minions,UNI.,336000000.0,823400000.0,2015
Spectre,SONY,200100000.0,680600000.0,2015
Inside Out,BV,356500000.0,501100000.0,2015
Mission: Impossible - Rogue Nation,PAR.,195000000.0,487700000.0,2015
The Hunger Games: Mockingjay - Part 2,LGF,281700000.0,371700000.0,2015
The Martian,FOX,228400000.0,401700000.0,2015
Fifty Shades of Grey,UNI.,166200000.0,404800000.0,2015
Cinderella (2015),BV,201200000.0,342400000.0,2015
The Revenant,FOX,183600000.0,349300000.0,2015
Ant-Man,BV,180200000.0,339100000.0,2015
Hotel Transylvania 2,SONY,169700000.0,305100000.0,2015
San Andreas,WB(NL),155200000.0,318800000.0,2015
Terminator: Genisys,PAR.,89800000.0,350800000.0,2015
Kingsman: The Secret Service,FOX,128300000.0,286100000.0,2015
Home (2015),FOX,177400000.0,208600000.0,2015
Mad Max: Fury Road,WB,153600000.0,224800000.0,2015
The Good Dinosaur,BV,123100000.0,209100000.0,2015
Taken 3,FOX,89300000.0,237200000.0,2015
The SpongeBob Movie: Sponge Out of Water,PAR.,163000000.0,162200000.0,2015
Maze Runner: The Scorch Trials,FOX,81700000.0,230600000.0,2015
The Divergent Series: Insurgent,LG/S,130199999.0,167100000.0,2015
Pitch Perfect 2,UNI.,184300000.0,103200000.0,2015
Paddington,W/DIM.,76300000.0,191800000.0,2015
Mojin: The Lost Legend,WGUSA,1200000.0,258100000.0,2015
Lost in Hong Kong,WGUSA,1300000.0,255000000.0,2015
The Peanuts Movie,FOX,130199999.0,116100000.0,2015
Pixels,SONY,78700000.0,166100000.0,2015
Daddy's Home,PAR.,150400000.0,92400000.0,2015
Spy,FOX,110800000.0,124800000.0,2015
Alvin and the Chipmunks: The Road Chip,FOX,85900000.0,148900000.0,2015
Goodbye Mr. Loser,CL,1300000.0,226800000.0,2015
Ted 2,UNI.,81500000.0,135200000.0,2015
Tomorrowland,BV,93400000.0,115700000.0,2015
Everest (2015),UNI.,43500000.0,159900000.0,2015
Straight Outta Compton,UNI.,161200000.0,40400000.0,2015
The Intern,WB,75800000.0,118800000.0,2015
Jupiter Ascending,WB,47400000.0,136600000.0,2015
Creed,WB(NL),109800000.0,63800000.0,2015
Fantastic Four,FOX,56100000.0,111900000.0,2015
Bridge of Spies,BV,72300000.0,93200000.0,2015
Focus (2015),WB,53900000.0,105200000.0,2015
The Hateful Eight,WEIN.,54100000.0,101600000.0,2015
Goosebumps,SONY,80100000.0,70100000.0,2015
The Last Witch Hunter,LG/S,27400000.0,119600000.0,2015
The Taking of Tiger Mountain,WGUSA,229000.0,141400000.0,2015
Trainwreck,UNI.,110200000.0,30600000.0,2015
Mr. Six,CL,1400000.0,137800000.0,2015
Point Break (2015),WB,28800000.0,104900000.0,2015
The Big Short,PAR.,70300000.0,63200000.0,2015
Pan,WB,35100000.0,93300000.0,2015
Wolf Totem,SONY,211000.0,125600000.0,2015
Magic Mike XXL,WB,66000000.0,56500000.0,2015
Dragon Blade,LGP,74100.0,121500000.0,2015
Seventh Son,UNI.,17200000.0,97000000.0,2015
Insidious Chapter 3,FOCUS,52200000.0,60800000.0,2015
Get Hard,WB,90400000.0,21400000.0,2015
The Man From U.N.C.L.E.,WB,45400000.0,64400000.0,2015
Paul Blart: Mall Cop 2,SONY,71000000.0,36600000.0,2015
Shaun the Sheep Movie,LGF,19400000.0,86800000.0,2015
Sisters,UNI.,87000000.0,18000000.0,2015
Vacation,WB(NL),58900000.0,46000000.0,2015
Chappie,SONY,31600000.0,70500000.0,2015
Joy,FOX,56500000.0,44700000.0,2015
Black Mass,WB,62600000.0,37200000.0,2015
Devil and Angel (E Gun Tian Shi),CL,131000.0,98500000.0,2015
The Visit,UNI.,65200000.0,33200000.0,2015
Spotlight,ORF,45100000.0,53200000.0,2015
Poltergeist (2015),FOX,47400000.0,48000000.0,2015
In the Heart of the Sea,WB,25000000.0,68900000.0,2015
Southpaw,WEIN.,52400000.0,39500000.0,2015
The Second Best Exotic Marigold Hotel,FOXS,33100000.0,52900000.0,2015
Paper Towns,FOX,32000000.0,53500000.0,2015
Sicario,LGF,46900000.0,38000000.0,2015
Hitman: Agent 47,FOX,22500000.0,59900000.0,2015
The Wedding Ringer,SGEM,64500000.0,15300000.0,2015
Paranormal Activity: The Ghost Dimension,PAR.,18300000.0,60600000.0,2015
Crimson Peak,UNI.,31100000.0,43600000.0,2015
The Transporter Refueled,EC,16000000.0,56600000.0,2015
Run All Night,WB,26500000.0,45200000.0,2015
War Room,TRIS,67800000.0,19000000.0,2015
The Age of Adaline,LGF,42600000.0,23000000.0,2015
The Danish Girl,FOCUS,11100000.0,53100000.0,2015
Unfriended,UNI.,32500000.0,31600000.0,2015
The Longest Ride,FOX,37400000.0,25500000.0,2015
Brooklyn,FOXS,38300000.0,23800000.0,2015
Dragon Ball Z: Resurrection 'F',FUN,8000000.0,53800000.0,2015
Woman in Gold,WEIN.,33299999.0,28300000.0,2015
Krampus,UNI.,42700000.0,18800000.0,2015
The Walk,TRIS,10100000.0,51000000.0,2015
The Perfect Guy,SGEM,57000000.0,3200000.0,2015
The Gift (2015),STX,43800000.0,15200000.0,2015
No Escape,WEIN.,27300000.0,27100000.0,2015
Sinister 2,FOCUS,27700000.0,25100000.0,2015
Prem Ratan Dhan Payo,FIP,4400000.0,48200000.0,2015
The Boy Next Door,UNI.,35400000.0,17000000.0,2015
The Night Before,SONY,43000000.0,9300000.0,2015
Hot Pursuit,WB(NL),34600000.0,17100000.0,2015
The 100-Year Old Man Who Climbed Out the Window and Disappeared,MBOX,944000.0,50200000.0,2015
The Himalayas,CJ,697000.0,49800000.0,2015
Surprise - Journey To The West,AR,1400000.0,49600000.0,2015
Entourage,WB,32400000.0,16900000.0,2015
The Woman in Black 2: Angel of Death,RELA.,26500000.0,22400000.0,2015
Concussion (2015),SONY,34500000.0,14100000.0,2015
Mortdecai,LGF,7700000.0,39600000.0,2015
Coming Home (2015),SPC,378000.0,46400000.0,2015
"McFarland, USA",BV,44500000.0,1200000.0,2015
Max (2015),WB,42700000.0,1300000.0,2015
Still Alice,SPC,18800000.0,25100000.0,2015
The DUFF,LGF,34000000.0,9500000.0,2015
Legend,UNI.,1900000.0,41100000.0,2015
The Gallows,WB(NL),22800000.0,20200000.0,2015
Love the Coopers,LGF,26300000.0,16100000.0,2015
The Lady in the Van,SPC,10000000.0,31400000.0,2015
Ricki and the Flash,TRIS,26800000.0,14500000.0,2015
Carol,WEIN.,12700000.0,27600000.0,2015
The Lazarus Effect,RELA.,25800000.0,12600000.0,2015
The Water Diviner,WB,4200000.0,34000000.0,2015
A Walk in the Woods,BG,29500000.0,8000000.0,2015
Ex Machina,A24,25400000.0,11400000.0,2015
Burnt,WEIN.,13700000.0,23000000.0,2015
Room,A24,14700000.0,20700000.0,2015
The Secret in their Eyes (2015),STX,20200000.0,14700000.0,2015
Steve Jobs,UNI.,17800000.0,16700000.0,2015
Victor Frankenstein,FOX,5800000.0,28500000.0,2015
Project Almanac,PAR.,22300000.0,10900000.0,2015
Self/Less,FOCUS,12300000.0,18200000.0,2015
Far from the Madding Crowd,FOXS,12200000.0,18000000.0,2015
Mr. Holmes,RATT.,17700000.0,11600000.0,2015
Love & Mercy,RATT.,12600000.0,16100000.0,2015
Irrational Man,SPC,4000000.0,23400000.0,2015
American Ultra,LGF,14400000.0,12700000.0,2015
Wild Tales,SPC,3100000.0,23900000.0,2015
Aloha,SONY,21100000.0,5200000.0,2015
"Love, Rosie",TFA,20400.0,25600000.0,2015
The 33,WB,12200000.0,12700000.0,2015
